date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2018-01-10,212.52,213.64,206.91,207.57,5783171,212.52,213.64,206.91,207.57,5783171,0.0,1.0
2018-01-11,217.24,217.75,213.35,214.29,6936990,217.24,217.75,213.35,214.29,6936990,0.0,1.0
2018-01-12,221.23,222.55,216.0,217.18,8150809,221.23,222.55,216.0,217.18,8150809,0.0,1.0
2018-01-16,221.53,226.07,217.2,224.24,10344272,221.53,226.07,217.2,224.24,10344272,0.0,1.0
2018-01-17,217.5,221.15,216.32,221.0,8979616,217.5,221.15,216.32,221.0,8979616,0.0,1.0
2018-01-18,220.33,220.58,216.55,220.34,8104960,220.33,220.58,216.55,220.34,8104960,0.0,1.0
2018-01-19,220.46,223.49,218.5,222.75,10257129,220.46,223.49,218.5,222.75,10257129,0.0,1.0
2018-01-22,227.58,227.785,221.2,222.0,13078653,227.58,227.785,221.2,222.0,13078653,0.0,1.0
2018-01-23,250.29,257.71,248.02,255.05,27518256,250.29,257.71,248.02,255.05,27518256,0.0,1.0
2018-01-24,261.3,261.71,249.311,250.88,17116019,261.3,261.71,249.311,250.88,17116019,0.0,1.0
2018-01-25,269.7,272.3,260.23,263.0,15127209,269.7,272.3,260.23,263.0,15127209,0.0,1.0
2018-01-26,274.6,274.6,268.76,271.485,10841105,274.6,274.6,268.76,271.485,10841105,0.0,1.0
2018-01-29,284.59,286.81,273.92,274.2,17290833,284.59,286.81,273.92,274.2,17290833,0.0,1.0
2018-01-30,278.8,282.73,272.7,277.0,11983092,278.8,282.73,272.7,277.0,11983092,0.0,1.0
2018-01-31,270.3,282.289,269.58,281.94,11192988,270.3,282.289,269.58,281.94,11192988,0.0,1.0
2018-02-01,265.07,271.95,263.38,266.41,9468021,265.07,271.95,263.38,266.41,9468021,0.0,1.0
2018-02-02,267.43,270.62,262.71,263.0,8968632,267.43,270.62,262.71,263.0,8968632,0.0,1.0
2018-02-05,254.26,267.899,250.03,262.0,11121359,254.26,267.899,250.03,262.0,11121359,0.0,1.0
2018-02-06,265.72,266.7,245.0,247.7,12285458,265.72,266.7,245.0,247.7,12285458,0.0,1.0
2018-02-07,264.56,272.45,264.325,266.58,8679872,264.56,272.45,264.325,266.58,8679872,0.0,1.0
2018-02-08,250.1,267.62,250.0,267.08,8711249,250.1,267.62,250.0,267.08,8711249,0.0,1.0
2018-02-09,249.47,255.7999,236.11,253.85,16282837,249.47,255.7999,236.11,253.85,16282837,0.0,1.0
2018-02-12,257.95,259.15,249.0,252.14,8453411,257.95,259.15,249.0,252.14,8453411,0.0,1.0
2018-02-13,258.27,261.41,254.7,257.29,6758332,258.27,261.41,254.7,257.29,6758332,0.0,1.0
2018-02-14,266.0,269.88,260.33,260.47,10819780,266.0,269.88,260.33,260.47,10819780,0.0,1.0
2018-02-15,280.27,280.5,267.63,270.03,10661768,280.27,280.5,267.63,270.03,10661768,0.0,1.0
2018-02-16,278.52,281.96,275.69,278.73,8223309,278.52,281.96,275.69,278.73,8223309,0.0,1.0
2018-02-20,278.55,285.812,276.61,277.74,7691297,278.55,285.812,276.61,277.74,7691297,0.0,1.0
2018-02-21,281.04,286.64,280.01,282.07,9289130,281.04,286.64,280.01,282.07,9289130,0.0,1.0
2018-02-22,278.14,284.5,274.45,283.88,8769251,278.14,284.5,274.45,283.88,8769251,0.0,1.0
2018-02-23,285.93,286.0,277.81,281.0,7224968,285.93,286.0,277.81,281.0,7224968,0.0,1.0
2018-02-26,294.16,295.6475,287.01,288.75,10203579,294.16,295.6475,287.01,288.75,10203579,0.0,1.0
2018-02-27,290.61,297.36,290.59,294.77,9187578,290.61,297.36,290.59,294.77,9187578,0.0,1.0
2018-02-28,291.38,295.75,290.78,293.1,7422673,291.38,295.75,290.78,293.1,7422673,0.0,1.0
2018-03-01,290.39,295.25,283.83,292.75,11932051,290.39,295.25,283.83,292.75,11932051,0.0,1.0
2018-03-02,301.05,301.18,283.23,284.65,13345313,301.05,301.18,283.23,284.65,13345313,0.0,1.0
2018-03-05,315.0,316.91,297.6,302.85,18986099,315.0,316.91,297.6,302.85,18986099,0.0,1.0
2018-03-06,325.22,325.79,316.5,319.88,18525844,325.22,325.79,316.5,319.88,18525844,0.0,1.0
2018-03-07,321.16,323.74,314.55,320.0,17132222,321.16,323.74,314.55,320.0,17132222,0.0,1.0
2018-03-08,317.0,322.9176,314.13,322.2,11182666,317.0,322.9176,314.13,322.2,11182666,0.0,1.0
2018-03-09,331.44,331.44,320.23,321.33,14152860,331.44,331.44,320.23,321.33,14152860,0.0,1.0
2018-03-12,321.3,333.98,318.6,333.56,20050086,321.3,333.98,318.6,333.56,20050086,0.0,1.0
2018-03-13,315.88,325.8409,313.278,323.87,12836292,315.88,325.8409,313.278,323.87,12836292,0.0,1.0
2018-03-14,321.55,323.88,317.7,318.16,10187889,321.55,323.88,317.7,318.16,10187889,0.0,1.0
2018-03-15,321.09,323.4,318.14,323.17,5217383,321.09,323.4,318.14,323.17,5217383,0.0,1.0
2018-03-16,318.45,324.11,318.37,321.42,7144077,318.45,324.11,318.37,321.42,7144077,0.0,1.0
2018-03-19,313.48,317.0,307.34,315.8,9812726,313.48,317.0,307.34,315.8,9812726,0.0,1.0
2018-03-20,317.5,319.5,312.8,313.26,5922296,317.5,319.5,312.8,313.26,5922296,0.0,1.0
2018-03-21,316.48,319.4,314.511,316.35,5016980,316.48,319.4,314.511,316.35,5016980,0.0,1.0
2018-03-22,306.7,314.12,305.66,313.07,7920524,306.7,314.12,305.66,313.07,7920524,0.0,1.0
2018-03-23,300.94,310.73,300.36,307.41,9226978,300.94,310.73,300.36,307.41,9226978,0.0,1.0
2018-03-26,320.35,321.03,302.0,309.36,11906279,320.35,321.03,302.0,309.36,11906279,0.0,1.0
2018-03-27,300.69,322.9,297.0,322.49,11890994,300.69,322.9,297.0,322.49,11890994,0.0,1.0
2018-03-28,285.77,298.8,281.61,298.39,18972912,285.77,298.8,281.61,298.39,18972912,0.0,1.0
2018-03-29,295.35,295.35,275.9,287.0,19145522,295.35,295.35,275.9,287.0,19145522,0.0,1.0
2018-04-02,280.29,292.87,275.05,291.94,13405760,280.29,292.87,275.05,291.94,13405760,0.0,1.0
2018-04-03,283.67,291.25,278.01,285.45,12694862,283.67,291.25,278.01,285.45,12694862,0.0,1.0
2018-04-04,288.94,290.31,271.2239,273.63,12913978,288.94,290.31,271.2239,273.63,12913978,0.0,1.0
2018-04-05,293.97,299.16,289.11,293.15,10655178,293.97,299.16,289.11,293.15,10655178,0.0,1.0
2018-04-06,288.85,298.85,285.65,289.1,11444777,288.85,298.85,285.65,289.1,11444777,0.0,1.0
2018-04-09,289.93,299.55,289.12,291.77,9853564,289.93,299.55,289.12,291.77,9853564,0.0,1.0
2018-04-10,298.07,298.95,291.69,297.68,10719097,298.07,298.95,291.69,297.68,10719097,0.0,1.0
2018-04-11,303.67,311.64,301.82,302.8847,14877429,303.67,311.64,301.82,302.8847,14877429,0.0,1.0
2018-04-12,309.25,311.13,306.75,309.7187,10249403,309.25,311.13,306.75,309.7187,10249403,0.0,1.0
2018-04-13,311.65,317.49,308.23,317.29,12046573,311.65,317.49,308.23,317.29,12046573,0.0,1.0
2018-04-16,307.78,316.1,304.0,315.99,20307921,307.78,316.1,304.0,315.99,20307921,0.0,1.0
2018-04-17,336.06,338.62,323.77,329.66,33866456,336.06,338.62,323.77,329.66,33866456,0.0,1.0
2018-04-18,334.52,338.82,331.1,336.3,11221139,334.52,338.82,331.1,336.3,11221139,0.0,1.0
2018-04-19,332.7,335.31,326.77,332.88,8438825,332.7,335.31,326.77,332.88,8438825,0.0,1.0
2018-04-20,327.77,336.51,326.0,332.22,9158655,327.77,336.51,326.0,332.22,9158655,0.0,1.0
2018-04-23,318.69,331.22,317.08,329.1499,8968015,318.69,331.22,317.08,329.1499,8968015,0.0,1.0
2018-04-24,307.02,320.249,302.31,319.2168,13893217,307.02,320.249,302.31,319.2168,13893217,0.0,1.0
2018-04-25,305.76,309.98,292.615,306.37,14919698,305.76,309.98,292.615,306.37,14919698,0.0,1.0
2018-04-26,313.98,316.63,305.58,310.0,9266699,313.98,316.63,305.58,310.0,9266699,0.0,1.0
2018-04-27,311.76,317.45,306.5,316.25,7074384,311.76,317.45,306.5,316.25,7074384,0.0,1.0
2018-04-30,312.46,317.88,310.118,311.07,6088787,312.46,317.88,310.118,311.07,6088787,0.0,1.0
2018-05-01,313.3,313.48,306.69,310.36,6036639,313.3,313.48,306.69,310.36,6036639,0.0,1.0
2018-05-02,313.36,317.1,310.4034,311.65,5697120,313.36,317.1,310.4034,311.65,5697120,0.0,1.0
2018-05-03,311.69,312.59,305.73,312.59,6135828,311.69,312.59,305.73,312.59,6135828,0.0,1.0
2018-05-04,320.09,320.98,307.67,308.71,8209513,320.09,320.98,307.67,308.71,8209513,0.0,1.0
2018-05-07,326.26,329.0234,319.34,321.9947,7117823,326.26,329.0234,319.34,321.9947,7117823,0.0,1.0
2018-05-08,326.89,327.348,323.05,325.9,4735738,326.89,327.348,323.05,325.9,4735738,0.0,1.0
2018-05-09,330.3,331.95,327.51,328.79,5633444,330.3,331.95,327.51,328.79,5633444,0.0,1.0
2018-05-10,329.6,332.055,327.3438,331.5,5302254,329.6,332.055,327.3438,331.5,5302254,0.0,1.0
2018-05-11,326.46,331.26,324.87,329.65,4589731,326.46,331.26,324.87,329.65,4589731,0.0,1.0
2018-05-14,328.53,330.5038,327.04,327.25,4089800,328.53,330.5038,327.04,327.25,4089800,0.0,1.0
2018-05-15,326.13,326.94,322.434,325.94,4746096,326.13,326.94,322.434,325.94,4746096,0.0,1.0
2018-05-16,328.19,329.72,325.14,326.28,3671690,328.19,329.72,325.14,326.28,3671690,0.0,1.0
2018-05-17,325.22,330.45,323.1734,327.53,4935708,325.22,330.45,323.1734,327.53,4935708,0.0,1.0
2018-05-18,324.18,326.42,322.8,324.9,3577717,324.18,326.42,322.8,324.9,3577717,0.0,1.0
2018-05-21,331.82,331.88,325.45,327.11,6657326,331.82,331.88,325.45,327.11,6657326,0.0,1.0
2018-05-22,331.62,336.63,331.15,334.05,5964448,331.62,336.63,331.15,334.05,5964448,0.0,1.0
2018-05-23,344.72,345.0,328.09,329.04,10049147,344.72,345.0,328.09,329.04,10049147,0.0,1.0
2018-05-24,349.29,354.0,341.12,344.34,14758553,349.29,354.0,341.12,344.34,14758553,0.0,1.0
2018-05-25,351.29,354.36,348.83,349.9,7817400,351.29,354.36,348.83,349.9,7817400,0.0,1.0
2018-05-29,349.73,356.1,346.71,351.5,9717921,349.73,356.1,346.71,351.5,9717921,0.0,1.0
2018-05-30,353.54,354.0,349.26,352.37,5685531,353.54,354.0,349.26,352.37,5685531,0.0,1.0
2018-05-31,351.6,355.53,350.21,353.8,6921687,351.6,355.53,350.21,353.8,6921687,0.0,1.0
2018-06-01,359.93,359.99,352.82,353.88,7112292,359.93,359.99,352.82,353.88,7112292,0.0,1.0
2018-06-04,361.81,363.0,355.51,362.6847,7681995,361.81,363.0,355.51,362.6847,7681995,0.0,1.0
2018-06-05,365.8,369.83,361.4124,363.32,8358045,365.8,369.83,361.4124,363.32,8358045,0.0,1.0
2018-06-06,367.45,369.6799,363.33,367.7848,7712302,367.45,369.6799,363.33,367.7848,7712302,0.0,1.0
2018-06-07,361.4,368.7,357.8,368.54,8278040,361.4,368.7,357.8,368.54,8278040,0.0,1.0
2018-06-08,360.57,362.39,356.25,358.06,5225736,360.57,362.39,356.25,358.06,5225736,0.0,1.0
2018-06-11,361.45,365.67,360.91,361.88,4432445,361.45,365.67,360.91,361.88,4432445,0.0,1.0
2018-06-12,363.83,365.98,362.0,363.6,4290969,363.83,365.98,362.0,363.6,4290969,0.0,1.0
2018-06-13,379.93,384.2537,364.11,367.53,18222799,379.93,384.2537,364.11,367.53,18222799,0.0,1.0
2018-06-14,392.87,395.03,383.25,384.27,14598333,392.87,395.03,383.25,384.27,14598333,0.0,1.0
2018-06-15,391.98,398.86,387.51,390.71,13588114,391.98,398.86,387.51,390.71,13588114,0.0,1.0
2018-06-18,390.4,393.16,386.5,387.72,6824794,390.4,393.16,386.5,387.72,6824794,0.0,1.0
2018-06-19,404.98,405.29,388.5,389.5,16697104,404.98,405.29,388.5,389.5,16697104,0.0,1.0
2018-06-20,416.76,419.4675,409.6,415.15,16494572,416.76,419.4675,409.6,415.15,16494572,0.0,1.0
2018-06-21,415.44,423.2056,406.3701,421.38,18389936,415.44,423.2056,406.3701,421.38,18389936,0.0,1.0
2018-06-22,411.09,420.5,409.651,419.98,10428621,411.09,420.5,409.651,419.98,10428621,0.0,1.0
2018-06-25,384.48,405.99,378.75,404.69,22490922,384.48,405.99,378.75,404.69,22490922,0.0,1.0
2018-06-26,399.39,404.78,389.05,393.28,15191157,399.39,404.78,389.05,393.28,15191157,0.0,1.0
2018-06-27,390.39,411.5865,390.0,407.56,16541426,390.39,411.5865,390.0,407.56,16541426,0.0,1.0
2018-06-28,395.42,396.9,387.1,395.0,12219888,395.42,396.9,387.1,395.0,12219888,0.0,1.0
2018-06-29,391.43,401.3299,390.55,399.19,9252511,391.43,401.3299,390.55,399.19,9252511,0.0,1.0
2018-07-02,398.18,398.38,380.0,385.45,8142457,398.18,398.38,380.0,385.45,8142457,0.0,1.0
2018-07-03,390.52,399.98,389.5,399.49,5280344,390.52,399.98,389.5,399.49,5280344,0.0,1.0
2018-07-05,398.39,399.24,390.86,393.8003,8448937,398.39,399.24,390.86,393.8003,8448937,0.0,1.0
2018-07-06,408.25,408.6495,395.5225,397.45,8629606,408.25,408.6495,395.5225,397.45,8629606,0.0,1.0
2018-07-09,418.97,419.12,411.1,415.95,11127477,418.97,419.12,411.1,415.95,11127477,0.0,1.0
2018-07-10,415.63,419.44,413.08,417.24,9382944,415.63,419.44,413.08,417.24,9382944,0.0,1.0
2018-07-11,418.65,419.77,410.6,411.34,9713904,418.65,419.77,410.6,411.34,9713904,0.0,1.0
2018-07-12,413.5,416.79,407.8,415.1553,12743273,413.5,416.79,407.8,415.1553,12743273,0.0,1.0
2018-07-13,395.8,410.0,395.081,409.19,15747266,395.8,410.0,395.081,409.19,15747266,0.0,1.0
2018-07-16,400.48,403.355,391.75,398.98,22959984,400.48,403.355,391.75,398.98,22959984,0.0,1.0
2018-07-17,379.48,385.0,344.0,346.95,58410362,379.48,385.0,344.0,346.95,58410362,0.0,1.0
2018-07-18,375.13,383.13,372.3552,381.24,21746266,375.13,383.13,372.3552,381.24,21746266,0.0,1.0
2018-07-19,364.23,375.749,363.0,371.06,16878681,364.23,375.749,363.0,371.06,16878681,0.0,1.0
2018-07-20,361.05,370.5,360.14,364.92,15113740,361.05,370.5,360.14,364.92,15113740,0.0,1.0
2018-07-23,362.66,363.9,353.6,359.1453,11505232,362.66,363.9,353.6,359.1453,11505232,0.0,1.0
2018-07-24,357.32,367.4,354.56,366.94,12851457,357.32,367.4,354.56,366.94,12851457,0.0,1.0
2018-07-25,362.87,363.28,355.65,357.57,8516248,362.87,363.28,355.65,357.57,8516248,0.0,1.0
2018-07-26,363.09,365.54,356.625,358.19,6993684,363.09,365.54,356.625,358.19,6993684,0.0,1.0
2018-07-27,355.21,367.0,351.65,366.85,8949491,355.21,367.0,351.65,366.85,8949491,0.0,1.0
2018-07-30,334.96,352.03,334.0201,351.93,18260710,334.96,352.03,334.0201,351.93,18260710,0.0,1.0
2018-07-31,337.45,342.5,328.0,331.51,14085369,337.45,342.5,328.0,331.51,14085369,0.0,1.0
2018-08-01,338.38,344.41,334.02,335.87,7790477,338.38,344.41,334.02,335.87,7790477,0.0,1.0
2018-08-02,344.5,345.0,334.71,337.23,7131328,344.5,345.0,334.71,337.23,7131328,0.0,1.0
2018-08-03,343.09,347.86,338.4768,347.75,8848367,343.09,347.86,338.4768,347.75,8848367,0.0,1.0
2018-08-06,350.92,351.98,341.74,342.8653,8198076,350.92,351.98,341.74,342.8653,8198076,0.0,1.0
2018-08-07,351.83,357.31,349.01,353.23,7970930,351.83,357.31,349.01,353.23,7970930,0.0,1.0
2018-08-08,347.61,352.29,346.61,352.21,5402465,347.61,352.29,346.61,352.21,5402465,0.0,1.0
2018-08-09,349.36,352.439,345.8157,347.96,4820313,349.36,352.439,345.8157,347.96,4820313,0.0,1.0
2018-08-10,345.87,349.1,344.4233,346.91,4337481,345.87,349.1,344.4233,346.91,4337481,0.0,1.0
2018-08-13,341.31,347.19,339.07,339.89,6893649,341.31,347.19,339.07,339.89,6893649,0.0,1.0
2018-08-14,337.49,342.41,336.25,342.09,5805182,337.49,342.41,336.25,342.09,5805182,0.0,1.0
2018-08-15,326.4,335.4962,321.0,334.03,11784485,326.4,335.4962,321.0,334.03,11784485,0.0,1.0
2018-08-16,322.44,331.17,321.2138,329.9,6689733,322.44,331.17,321.2138,329.9,6689733,0.0,1.0
2018-08-17,316.78,324.365,312.96,319.01,10407908,316.78,324.365,312.96,319.01,10407908,0.0,1.0
2018-08-20,327.73,331.6,310.928,314.64,13591100,327.73,331.6,310.928,314.64,13591100,0.0,1.0
2018-08-21,338.02,341.5,329.7,331.0,14783246,338.02,341.5,329.7,331.0,14783246,0.0,1.0
2018-08-22,344.44,346.21,337.406,338.49,8930669,344.44,346.21,337.406,338.49,8930669,0.0,1.0
2018-08-23,339.17,350.08,337.65,348.11,11336425,339.17,350.08,337.65,348.11,11336425,0.0,1.0
2018-08-24,358.82,359.15,344.541,346.0,14729137,358.82,359.15,344.541,346.0,14729137,0.0,1.0
2018-08-27,364.58,374.49,360.0,367.1453,17427304,364.58,374.49,360.0,367.1453,17427304,0.0,1.0
2018-08-28,368.49,369.99,360.38,367.23,9222617,368.49,369.99,360.38,367.23,9222617,0.0,1.0
2018-08-29,368.04,369.86,362.91,367.2,8118734,368.04,369.86,362.91,367.2,8118734,0.0,1.0
2018-08-30,370.98,376.8085,363.54,365.0,10981013,370.98,376.8085,363.54,365.0,10981013,0.0,1.0
2018-08-31,367.68,376.0,367.0766,370.66,7943443,367.68,376.0,367.0766,370.66,7943443,0.0,1.0
2018-09-04,363.6,368.88,361.26,366.47,7605161,363.6,368.88,361.26,366.47,7605161,0.0,1.0
2018-09-05,341.18,363.39,335.83,360.0,13092847,341.18,363.39,335.83,360.0,13092847,0.0,1.0
2018-09-06,346.46,356.0,341.99,347.44,13050156,346.46,356.0,341.99,347.44,13050156,0.0,1.0
2018-09-07,348.68,355.75,341.25,342.2,9105817,348.68,355.75,341.25,342.2,9105817,0.0,1.0
2018-09-10,348.41,352.5,343.08,352.27,5752184,348.41,352.5,343.08,352.27,5752184,0.0,1.0
2018-09-11,355.93,356.15,343.9001,344.67,6198063,355.93,356.15,343.9001,344.67,6198063,0.0,1.0
2018-09-12,369.95,370.43,356.24,359.08,10480769,369.95,370.43,356.24,359.08,10480769,0.0,1.0
2018-09-13,368.15,374.09,366.84,371.91,8366122,368.15,374.09,366.84,371.91,8366122,0.0,1.0
2018-09-14,364.56,371.09,363.46,368.55,4756426,364.56,371.09,363.46,368.55,4756426,0.0,1.0
2018-09-17,350.35,367.33,349.57,364.22,7071945,350.35,367.33,349.57,364.22,7071945,0.0,1.0
2018-09-18,367.65,368.15,351.56,353.67,10413981,367.65,368.15,351.56,353.67,10413981,0.0,1.0
2018-09-19,366.96,377.61,359.17,373.95,11876841,366.96,377.61,359.17,373.95,11876841,0.0,1.0
2018-09-20,365.36,370.26,363.17,370.26,6768086,365.36,370.26,363.17,370.26,6768086,0.0,1.0
2018-09-21,361.19,372.22,360.74,366.59,11930568,361.19,372.22,360.74,366.59,11930568,0.0,1.0
2018-09-24,369.61,373.64,354.33,359.0,9322522,369.61,373.64,354.33,359.0,9322522,0.0,1.0
2018-09-25,369.43,371.34,364.492,370.23,6799816,369.43,371.34,364.492,370.23,6799816,0.0,1.0
2018-09-26,377.88,382.0,370.88,373.59,13799728,377.88,382.0,370.88,373.59,13799728,0.0,1.0
2018-09-27,380.71,383.2,376.0,379.87,7326246,380.71,383.2,376.0,379.87,7326246,0.0,1.0
2018-09-28,374.13,380.8,373.73,379.24,7114878,374.13,380.8,373.73,379.24,7114878,0.0,1.0
2018-10-01,381.43,386.11,375.59,375.85,8376560,381.43,386.11,375.59,375.85,8376560,0.0,1.0
2018-10-02,377.14,386.7999,373.83,384.38,8638717,377.14,386.7999,373.83,384.38,8638717,0.0,1.0
2018-10-03,377.05,380.93,374.881,378.53,5798605,377.05,380.93,374.881,378.53,5798605,0.0,1.0
2018-10-04,363.65,375.92,360.4,375.88,9074350,363.65,375.92,360.4,375.88,9074350,0.0,1.0
2018-10-05,351.35,363.5,343.0,359.77,13522957,351.35,363.5,343.0,359.77,13522957,0.0,1.0
2018-10-08,349.1,352.945,338.11,345.18,12375496,349.1,352.945,338.11,345.18,12375496,0.0,1.0
2018-10-09,355.71,358.72,347.09,348.48,8754990,355.71,358.72,347.09,348.48,8754990,0.0,1.0
2018-10-10,325.89,355.15,325.39,353.52,17183120,325.89,355.15,325.39,353.52,17183120,0.0,1.0
2018-10-11,321.1,334.2,315.81,324.94,16082056,321.1,334.2,315.81,324.94,16082056,0.0,1.0
2018-10-12,339.56,341.3,328.9,339.57,14870830,339.56,341.3,328.9,339.57,14870830,0.0,1.0
2018-10-15,333.13,339.2057,326.93,337.63,11214956,333.13,339.2057,326.93,337.63,11214956,0.0,1.0
2018-10-16,346.4,347.95,330.555,337.24,20156418,346.4,347.95,330.555,337.24,20156418,0.0,1.0
2018-10-17,364.7,380.0,356.5,378.33,32610947,364.7,380.0,356.5,378.33,32610947,0.0,1.0
2018-10-18,346.71,362.2,346.05,360.673,18461040,346.71,362.2,346.05,360.673,18461040,0.0,1.0
2018-10-19,332.67,355.8,332.2,351.0,16717233,332.67,355.8,332.2,351.0,16717233,0.0,1.0
2018-10-22,329.54,335.8,320.34,333.1,17097175,329.54,335.8,320.34,333.1,17097175,0.0,1.0
2018-10-23,333.16,336.58,316.77,318.0,14907326,333.16,336.58,316.77,318.0,14907326,0.0,1.0
2018-10-24,301.83,333.0,300.73,332.28,19039297,301.83,333.0,300.73,332.28,19039297,0.0,1.0
2018-10-25,312.87,319.94,305.25,307.12,13346921,312.87,319.94,305.25,307.12,13346921,0.0,1.0
2018-10-26,299.83,313.99,292.3,300.51,19616041,299.83,313.99,292.3,300.51,19616041,0.0,1.0
2018-10-29,284.84,307.89,275.4,305.26,21698841,284.84,307.89,275.4,305.26,21698841,0.0,1.0
2018-10-30,285.81,290.525,271.2093,275.57,23685702,285.81,290.525,271.2093,275.57,23685702,0.0,1.0
2018-10-31,301.78,311.5,295.05,297.77,20360342,301.78,311.5,295.05,297.77,20360342,0.0,1.0
2018-11-01,317.38,318.45,296.67,304.59,15121450,317.38,318.45,296.67,304.59,15121450,0.0,1.0
2018-11-02,309.1,321.88,308.33,318.0,13404646,309.1,321.88,308.33,318.0,13404646,0.0,1.0
2018-11-05,315.44,317.53,303.74,311.1,10283044,315.44,317.53,303.74,311.1,10283044,0.0,1.0
2018-11-06,310.84,320.22,305.3,314.76,9710424,310.84,320.22,305.3,314.76,9710424,0.0,1.0
2018-11-07,327.5,328.56,311.0,312.9,13328328,327.5,328.56,311.0,312.9,13328328,0.0,1.0
2018-11-08,317.92,332.0499,316.6103,328.0,11023853,317.92,332.0499,316.6103,328.0,11023853,0.0,1.0
2018-11-09,303.47,312.98,298.01,311.07,13480792,303.47,312.98,298.01,311.07,13480792,0.0,1.0
2018-11-12,294.07,302.49,290.63,300.0,10924827,294.07,302.49,290.63,300.0,10924827,0.0,1.0
2018-11-13,294.4,303.55,289.1,295.0,12232162,294.4,303.55,289.1,295.0,12232162,0.0,1.0
2018-11-14,286.73,301.84,278.2969,300.4,16853574,286.73,301.84,278.2969,300.4,16853574,0.0,1.0
2018-11-15,290.06,292.5,282.16,285.51,9967098,290.06,292.5,282.16,285.51,9967098,0.0,1.0
2018-11-16,286.21,291.72,281.0,287.14,9099485,286.21,291.72,281.0,287.14,9099485,0.0,1.0
2018-11-19,270.6,285.09,269.15,283.79,12993797,270.6,285.09,269.15,283.79,12993797,0.0,1.0
2018-11-20,266.98,276.34,250.0,254.63,16693809,266.98,276.34,250.0,254.63,16693809,0.0,1.0
2018-11-21,262.13,275.34,261.51,274.42,11023037,262.13,275.34,261.51,274.42,11023037,0.0,1.0
2018-11-23,258.82,265.5,256.84,260.11,5245123,258.82,265.5,256.84,260.11,5245123,0.0,1.0
2018-11-26,261.43,266.25,253.8,260.55,12498560,261.43,266.25,253.8,260.55,12498560,0.0,1.0
2018-11-27,266.63,269.08,256.14,259.24,11149501,266.63,269.08,256.14,259.24,11149501,0.0,1.0
2018-11-28,282.65,284.0,263.34,271.98,14801333,282.65,284.0,263.34,271.98,14801333,0.0,1.0
2018-11-29,288.75,290.49,275.5,282.32,15431538,288.75,290.49,275.5,282.32,15431538,0.0,1.0
2018-11-30,286.13,290.81,283.061,288.0,11860117,286.13,290.81,283.061,288.0,11860117,0.0,1.0
2018-12-03,290.3,298.72,284.58,293.19,14117370,290.3,298.72,284.58,293.19,14117370,0.0,1.0
2018-12-04,275.33,295.74,274.72,288.13,12800586,275.33,295.74,274.72,288.13,12800586,0.0,1.0
2018-12-06,282.88,283.22,267.14,268.33,13074324,282.88,283.22,267.14,268.33,13074324,0.0,1.0
2018-12-07,265.14,284.209,263.38,282.48,12466711,265.14,284.209,263.38,282.48,12466711,0.0,1.0
2018-12-10,269.7,271.18,260.6094,264.19,9605553,269.7,271.18,260.6094,264.19,9605553,0.0,1.0
2018-12-11,265.32,274.5,262.76,274.08,9843199,265.32,274.5,262.76,274.08,9843199,0.0,1.0
2018-12-12,274.88,281.7695,266.48,267.66,11456716,274.88,281.7695,266.48,267.66,11456716,0.0,1.0
2018-12-13,276.02,279.32,271.85,277.64,8379292,276.02,279.32,271.85,277.64,8379292,0.0,1.0
2018-12-14,266.84,277.6665,265.0,271.81,9915319,266.84,277.6665,265.0,271.81,9915319,0.0,1.0
2018-12-17,262.8,272.98,261.075,266.51,9634734,262.8,272.98,261.075,266.51,9634734,0.0,1.0
2018-12-18,270.94,275.75,263.29,263.3,10350079,270.94,275.75,263.29,263.3,10350079,0.0,1.0
2018-12-19,266.77,280.87,263.77,269.96,13788448,266.77,280.87,263.77,269.96,13788448,0.0,1.0
2018-12-20,260.58,269.9,251.88,264.64,16792928,260.58,269.9,251.88,264.64,16792928,0.0,1.0
2018-12-21,246.39,264.5,241.29,263.83,21397595,246.39,264.5,241.29,263.83,21397595,0.0,1.0
2018-12-24,233.88,250.65,233.68,242.0,9547616,233.88,250.65,233.68,242.0,9547616,0.0,1.0
2018-12-26,253.67,254.5,231.23,233.92,14402735,253.67,254.5,231.23,233.92,14402735,0.0,1.0
2018-12-27,255.565,255.59,240.1,250.11,12235217,255.565,255.59,240.1,250.11,12235217,0.0,1.0
2018-12-28,256.08,261.9144,249.8,257.94,10987286,256.08,261.9144,249.8,257.94,10987286,0.0,1.0
2018-12-31,267.66,270.1001,260.0,260.16,13508920,267.66,270.1001,260.0,260.16,13508920,0.0,1.0
2019-01-02,267.66,269.7499,256.58,259.28,11679528,267.66,269.7499,256.58,259.28,11679528,0.0,1.0
2019-01-03,271.2,275.79,264.43,270.2,14969647,271.2,275.79,264.43,270.2,14969647,0.0,1.0
2019-01-04,297.57,297.8,278.54,281.88,19330102,297.57,297.8,278.54,281.88,19330102,0.0,1.0
2019-01-07,315.34,316.8,301.65,302.1,18620116,315.34,316.8,301.65,302.1,18620116,0.0,1.0
2019-01-08,320.27,320.593,308.01,319.98,15359180,320.27,320.593,308.01,319.98,15359180,0.0,1.0
2019-01-09,319.96,323.3508,313.5,317.71,13343152,319.96,323.3508,313.5,317.71,13343152,0.0,1.0
